t_s,t_h,fouling_index,BOD_IN,COD_IN,TOC_IN,NH4_IN,NO3_IN,PO4_IN,SS_IN,Phenol_IN,Formaldehyde_IN,Glutaraldehyde_IN,Detergent_IN,Oils_IN,Pb_IN,CBZ_IN,DCF_IN,pH_IN,BOD_EQ,COD_EQ,TOC_EQ,NH4_EQ,NO3_EQ,PO4_EQ,SS_EQ,Phenol_EQ,Formaldehyde_EQ,Glutaraldehyde_EQ,Detergent_EQ,Oils_EQ,Pb_EQ,CBZ_EQ,DCF_EQ,pH_EQ,BOD_MBR,COD_MBR,TOC_MBR,NH4_MBR,NO3_MBR,PO4_MBR,SS_MBR,Phenol_MBR,Formaldehyde_MBR,Glutaraldehyde_MBR,Detergent_MBR,Oils_MBR,Pb_MBR,CBZ_MBR,DCF_MBR,pH_MBR,BOD_AOP,COD_AOP,TOC_AOP,NH4_AOP,NO3_AOP,PO4_AOP,SS_AOP,Phenol_AOP,Formaldehyde_AOP,Glutaraldehyde_AOP,Detergent_AOP,Oils_AOP,Pb_AOP,CBZ_AOP,DCF_AOP,pH_AOP,BOD_OUT,COD_OUT,TOC_OUT,NH4_OUT,NO3_OUT,PO4_OUT,SS_OUT,Phenol_OUT,Formaldehyde_OUT,Glutaraldehyde_OUT,Detergent_OUT,Oils_OUT,Pb_OUT,CBZ_OUT,DCF_OUT,pH_OUT
0.0,0.0,0.05,113.0718932378825,321.6764435304903,66.08056953316203,12.061220735182076,3.1237046361348146,3.287882729857377,189.99746837740358,0.20096420550805494,0.07999449895140152,0.2703897636496376,0.3660294539107216,2.6594969951588756,0.036845862008949765,0.0015683938103743526,0.0010996245298021253,6.810019953522064,113.0718932378825,321.6764435304903,66.08056953316203,12.061220735182076,3.1237046361348146,3.287882729857377,189.99746837740358,0.20096420550805494,0.07999449895140152,0.2703897636496376,0.3660294539107216,2.6594969951588756,0.036845862008949765,0.0015683938103743526,0.0010996245298021253,6.810019953522064,113.0718932378825,321.6764435304903,66.08056953316203,12.061220735182076,3.1237046361348146,3.287882729857377,189.99746837740358,0.20096420550805494,0.07999449895140152,0.2703897636496376,0.3660294539107216,2.6594969951588756,0.036845862008949765,0.0015683938103743526,0.0010996245298021253,6.810019953522064,95.66627967865728,253.0949920580632,51.42568785101739,12.061220735182076,3.1237046361348146,3.287882729857377,189.99746837740358,0.11511522892435057,0.052670892295698164,0.1830627979490634,0.30968506059043893,2.3136785576913654,0.036845862008949765,0.0008737152061896658,0.0006847883758020347,6.8228621506350775,95.66627967865728,159.2143116130625,0.0007031953228566009,12.061220735182076,3.1237046361348146,3.287882729857377,189.99746837740358,6.5844447569007814e-18,0.052670892295698164,0.1830627979490634,6.999886671503099e-07,2.3136785576913654,0.036845862008949765,7.41700685840737e-18,4.340051632825717e-21,6.844102130111383
300.0,0.08333333333333333,0.05269139953031195,116.1051807753354,324.5308022678182,60.87896100188626,14.162240758747277,3.3108232298903704,3.1925866193305628,189.38728810254588,0.19619932207250088,0.07854927228895592,0.29794378166437385,0.33898678315261926,2.52866900837261,0.03688212504883605,0.0015852228169675438,0.0012185012517820946,6.812315204227029,113.08343014247473,321.68697922222077,66.06052735860109,12.069376693547923,3.124437525511641,3.2875101146206704,189.99534135872995,0.2009458630010827,0.07998883644648469,0.2704960082470798,0.3659246307886904,2.6589927704724783,0.03684612807849272,0.0015684518519463808,0.0011000829698585525,6.810028922859909,109.69377455466567,317.8327955836037,65.49236940688834,11.991259899319523,3.179470277522946,3.2732154862588567,172.75857812671202,0.19955744452910004,0.07918132085695734,0.2688405935376997,0.3641639545893831,2.6176657137924204,0.036787494675151154,0.0015665302684654625,0.0010957106396590989,6.8103016592958525,92.80675053836397,249.8727724445872,50.966766566348326,11.991259899319523,3.179470277522946,3.2732154862588567,172.75857812671202,0.11430359442978184,0.05213347899323488,0.18200747015617144,0.30810201787521113,2.27725766780533,0.036787494675151154,0.000872630407265547,0.0006823214737742273,6.823061496898789,92.80675053836397,156.44092463224084,0.0007015816199829717,11.991259899319523,3.179470277522946,3.2732154862588567,172.75857812671202,6.658989497110623e-18,0.05213347899323488,0.18200747015617144,7.022381328261862e-07,2.27725766780533,0.036787494675151154,7.519752481690053e-18,4.4117759178889255e-21,6.8441817424021325
600.0,0.16666666666666666,0.05520776582451242,110.43240533213849,312.20988844588186,64.98425413162467,13.823120185350387,3.4224438472049745,3.1495034901582564,194.7476910115029,0.2003286877104135,0.07764425521941616,0.2778732364715623,0.34670368195270135,2.628983935261596,0.039604752889982275,0.0014238272542037814,0.0011333774455638895,6.811064053708293,113.08526151611001,321.6619067799486,66.0355935955254,12.08455077851411,3.126342934569483,3.2865886738764263,190.01110628586383,0.200924317991106,0.07997403561205454,0.2706345546979432,0.36574154528716946,2.6583544496947105,0.03685689776594504,0.0015679599830302445,0.001100686784214214,6.810042273652728,106.44507359729414,314.08237207804257,64.91411357688861,11.922315655826695,3.234358807595402,3.258731505876987,157.2763763602906,0.19817219985473905,0.07838318507224251,0.26731486213122907,0.36232219589307524,2.576975472241657,0.03672994725735865,0.0015646899254276928,0.0010918631333622915,6.810579282119057,90.05682256750458,246.72982444302204,50.51562271715028,11.922315655826695,3.234358807595402,3.258731505876987,157.2763763602906,0.11350445509113857,0.05160604065289671,0.18096818455987015,0.3065391812424917,2.2418307887394966,0.03672994725735865,0.0008715593631222446,0.0006798965749417995,6.823258011189301,90.05682256750458,153.73966568723213,0.0007000226438160398,11.922315655826695,3.234358807595402,3.258731505876987,157.2763763602906,6.734780036946003e-18,0.05160604065289671,0.18096818455987015,7.045226687653986e-07,2.2418307887394966,0.03672994725735865,7.624029949031747e-18,4.484903978651361e-21,6.844260157779849
900.0,0.25,0.05756596783011776,108.30175761904354,317.3646296784179,67.5469087832199,12.733048618291459,3.4883943659274728,2.979616694806241,189.02538319736533,0.19851365476317825,0.07972030702318064,0.2636958727812917,0.3370771830007941,2.6989230018404418,0.03797260929389714,0.0014357554060126466,0.001085005784882711,6.81231085547773,113.05591193355077,321.6075519575493,66.03741482788402,12.093952977509273,3.128928269863593,3.284852119766803,190.02615622887487,0.20091254927518115,0.0799637460718015,0.2706354149830083,0.36555482142420526,2.6583972420630815,0.03687220436973885,0.001566870979768726,0.0011007536034093103,6.810055153115099,103.32027320881794,310.4219493277535,64.34573247194551,11.854365478946958,3.2883995412115605,3.2444212364944156,143.36608582580251,0.19680810190145845,0.07759968751285548,0.265811255017902,0.3605035506635421,2.537392369947179,0.03667331575539592,0.0015628646256562117,0.0010880772317077936,6.810852898819438,87.4118207947587,243.6634373655764,50.07220080474428,11.854365478946958,3.2883995412115605,3.2444212364944156,143.36608582580251,0.11271759370770429,0.05108830858361466,0.17994404596776326,0.30499601663641673,2.2073683622159312,0.03667331575539592,0.0008704975119983046,0.0006775106841656041,6.823451730329451,87.4118207947587,151.10818129991813,0.000698519145355135,11.854365478946958,3.2883995412115605,3.2444212364944156,143.36608582580251,6.811837549049193e-18,0.05108830858361466,0.17994404596776326,7.068418553095935e-07,2.2073683622159312,0.03667331575539592,7.729823405559439e-18,4.559448701968447e-21,6.844337375504565
1200.0,0.3333333333333333,0.05978100525919913,105.66349471103597,330.6005245589116,64.92806772516383,13.006701384994242,3.34899466822057,3.3504407296046748,189.00633081931278,0.1879537951345372,0.0751099847798299,0.2519759735266373,0.3529615836030826,2.5236344774155306,0.038309665773202745,0.001568241428846364,0.001174216123579617,6.813883526378792,113.00847276456474,321.62553954458724,66.03908916333398,12.099991157054756,3.1312059874498037,3.2838820102377873,190.01788683800316,0.2008525819981497,0.07994412952427019,0.27053528012060407,0.36539259581137196,2.658034231106325,0.03688210720660393,0.0015663530494100083,0.0011009743349726271,6.810079042816455,100.31422187302607,306.8492370821872,63.787152172757025,11.787333753959793,3.341614163274967,3.23027661556952,130.8641522058789,0.1954645254091874,0.0768305211893354,0.26432818441590944,0.35870735781161417,2.498883184866924,0.03661753721506695,0.0015610541810331484,0.001084349070665899,6.811122661298194,84.86737971954236,240.6716268544622,49.63644168010119,11.787333753959793,3.341614163274967,3.23027661556952,130.8641522058789,0.11194264529563709,0.05058007760296571,0.17893397266656916,0.3034719601586008,2.173841416039994,0.03661753721506695,0.000869444718484608,0.0006751613691970583,6.823642757953308,84.86737971954236,148.5445481642878,0.0006970718263983232,11.787333753959793,3.341614163274967,3.23027661556952,130.8641522058789,6.890174234960039e-18,0.05058007760296571,0.17893397266656916,7.091951761184705e-07,2.173841416039994,0.03661753721506695,7.837154869426571e-18,4.6354260857981294e-21,6.844413452766261
1500.0,0.4166666666666667,0.061866345239542986,114.27972933501422,320.67406288595896,62.42360479487459,12.152300786581973,3.07792807226302,3.029711121831904,182.14796198399355,0.18754625244443873,0.08143152664901221,0.26285778388155523,0.3567779018174843,2.4602020877030326,0.03783943287699946,0.0014566431844479377,0.0011275215207149948,6.812525275755471,112.98421025730079,321.6578868994983,66.02052276273639,12.103795730853419,3.131857541942371,3.28316802440531,189.98319159632078,0.200749279375256,0.07993059792951875,0.27043131977166773,0.36531019346461713,2.6567254081690046,0.03689150231065634,0.0015659382778196416,0.0011013711152217658,6.8101037921034555,97.42217752488965,303.3623901395864,63.23802451406818,11.7211931062946,3.3940105177064446,3.2163069727952354,119.62470650201962,0.19414048338187107,0.07607523196418693,0.2628646071022679,0.356933905814859,2.46140501345268,0.036562585204791595,0.0015592636721913028,0.0010806806747253362,6.811388727373528,82.41948069672989,237.75279950480945,49.20807281497183,11.7211931062946,3.3940105177064446,3.2163069727952354,119.62470650201962,0.11117903782431743,0.05008104573062915,0.1779372517206577,0.3019672512739753,2.1412125588791135,0.036562585204791595,0.0008684037808394139,0.0006728498643122991,6.8238312094592075,82.41948069672989,146.04724649292987,0.0006956783727115799,11.7211931062946,3.3940105177064446,3.2163069727952354,119.62470650201962,6.969788756979697e-18,0.05008104573062915,0.1779372517206577,7.115839780419416e-07,2.1412125588791135,0.036562585204791595,7.946073503463777e-18,4.712877310403151e-21,6.844488488334923
1800.0,0.5,0.0638341115239356,115.08543969677038,310.31718645584266,63.32946653713979,12.859680021856152,3.0737864946895046,3.251405328930178,186.36982660666385,0.20618106500487224,0.07544324423294772,0.2535732692854835,0.34668682668559386,2.605398211302113,0.04077312395481098,0.0015909080257841008,0.001165793255154927,6.812109061564058,112.99780203286137,321.60944814027994,65.99567552649933,12.106915481326642,3.1314112473241176,3.282032541102857,189.93793607876694,0.20071801491142244,0.07991926774761007,0.27033643955596154,0.36520446725336086,2.6557460794348757,0.03691031899706264,0.0015655964768140525,0.0011017244255261249,6.810121046883277,94.64006486129392,299.95858975116107,62.69800096001023,11.655897245193922,3.4455899280244076,3.202500412152093,109.51707715452395,0.19283566613855982,0.07533369317070343,0.2614204224415895,0.35518302102822924,2.424922035055559,0.036508460517851206,0.0015574904875121228,0.0010770700236521298,6.8116511177207375,80.06467019801171,234.90455788643789,48.786821998194284,11.655897245193922,3.4455899280244076,3.202500412152093,109.51707715452395,0.11042659011290197,0.04959112759619825,0.17695381151670994,0.30048174079590156,2.109450577679748,0.036508460517851206,0.0008673732356600205,0.0006705748998753077,6.824017094358606,80.06467019801171,143.61409148260967,0.0006943363943731166,11.655897245193922,3.4455899280244076,3.202500412152093,109.51707715452395,7.050703169642919e-18,0.04959112759619825,0.17695381151670994,7.140087171330183e-07,2.109450577679748,0.036508460517851206,8.056590813382176e-18,4.7918271943728124e-21,6.8445624752036105
2100.0,0.5833333333333334,0.06569515742953283,118.35928137022418,307.92082304879415,59.60217337295491,12.976836031222861,3.080945261051753,3.33791161512639,189.0450614984742,0.19361269783370763,0.0794451601610366,0.2935181485991858,0.393114976250352,2.6267538127072583,0.03623860292498114,0.0013624280861830452,0.0011590568696112052,6.801233420471289,113.02668518848634,321.5115617173219,65.96018223892258,12.113312396158717,3.1309931041425325,3.282125930619494,189.92013294999367,0.20071153190717717,0.07989987610901937,0.27036046587568446,0.365239879576437,2.6554299272162174,0.0369228981385073,0.0015649023583217572,0.0011021999227636009,6.810095241767813,91.96380183775706,296.6349357216042,62.166858606940586,11.591457799103829,3.4963648661336286,3.188862017179661,100.42540694543641,0.19155045685646313,0.07460544406335858,0.2599954711336569,0.35345444285977834,2.3894103091040297,0.03645522730601557,0.0015557365274105187,0.0010735171155073966,6.811909725950828,77.79948985643547,232.1243909109614,48.37251531267694,11.591457799103829,3.4963648661336286,3.188862017179661,100.42540694543641,0.10968552033002431,0.04911001880857602,0.17598354361301527,0.29901520807604803,2.0785346082573652,0.03645522730601557,0.0008663541533508204,0.0006683364761404225,6.824200302155107,77.79948985643547,141.24262427941056,0.0006930448282101553,11.591457799103829,3.4963648661336286,3.188862017179661,100.42540694543641,7.132965691580426e-18,0.04911001880857602,0.17598354361301527,7.16469680623156e-07,2.0785346082573652,0.03645522730601557,8.168741795009915e-18,4.8723099568483536e-21,6.844635302751927
2400.0,0.6666666666666666,0.06745921695721552,105.6580679799575,315.0524698709662,61.970338981364044,13.920575002216584,3.3299863492271244,3.2049940209926535,181.01485683050822,0.18984441374322567,0.0828732546083165,0.26823472894839007,0.3594777107199716,2.5056553883167987,0.035815646042246296,0.001449364024291405,0.0011007224303449879,6.803221488244054,113.01884623114374,321.43273309693893,65.91946664976751,12.12380411911505,3.1315773204385544,3.2820432653407114,189.88179698758813,0.20064084892439085,0.07990972712850636,0.27044341507974534,0.36532718374428325,2.6547305890048314,0.03691584369008815,0.0015636509528207476,0.0011024181114322208,6.810035855514088,89.38932626404109,293.38916238222055,61.64427993731145,11.527888107428183,3.5463541259997355,3.175394365872763,92.24635426201614,0.19028406358166336,0.07389036808467912,0.25859092727635014,0.35174950098034957,2.3548418851228505,0.03640267829826974,0.0015539930582075642,0.0010700202072944259,6.812164121364479,75.62049968344105,229.410423575763,47.96490649383573,11.527888107428183,3.5463541259997355,3.175394365872763,92.24635426201614,0.10895538006712256,0.04863764370337714,0.17502724921257864,0.29756878297711614,2.0484403294153273,0.03640267829826974,0.0008653417353453407,0.0006661335424207408,6.824380411562621,75.62049968344105,138.9312928652346,0.000691801522248995,11.527888107428183,3.5463541259997355,3.175394365872763,92.24635426201614,7.216582499421083e-18,0.04863764370337714,0.17502724921257864,7.189704154160139e-07,2.0484403294153273,0.03640267829826974,8.282506289835521e-18,4.954352878204056e-21,6.844706583766312
2700.0,0.75,0.06913513211896033,121.68389328501468,320.3104145203692,59.508113891397485,13.812262633160167,3.3628898355461336,3.2007989035431756,190.2425896197778,0.18576366606870642,0.0713757452808251,0.24911877299713267,0.3451110408352034,2.76880041648889,0.03832172713979784,0.0015116834011408675,0.00115682770463628,6.809798235436432,113.02356070309729,321.40319762437355,65.87888643724368,12.137503228041387,3.1332696566211937,3.281421608577638,189.84799357969976,0.20054027464152618,0.0798881293738828,0.2703514464153354,0.3652253091990633,2.6545824433080796,0.03691695250479364,0.0015629969833835012,0.0011026233568215001,6.810009615266442,86.91232409023499,290.219619713719,61.13013716080042,11.46522172578139,3.595585505246114,3.1620889764389055,84.88624564451052,0.18903573833297946,0.07318827177391654,0.2572054428597573,0.3500665245892036,2.3211858986893237,0.036350751539620564,0.001552262044509233,0.0010665758718815164,6.812414424722824,73.52404455288817,226.76124448164046,47.563894755601765,11.46522172578139,3.595585505246114,3.1620889764389055,84.88624564451052,0.1082357352722213,0.04817387234772395,0.1740840101386721,0.29614104811705466,2.0191408349241637,0.036350751539620564,0.0008643370507858924,0.0006639639433952229,6.824557490306834,73.52404455288817,136.67879690371547,0.0006906063626896202,11.46522172578139,3.595585505246114,3.1620889764389055,84.88624564451052,7.301559659598836e-18,0.04817387234772395,0.1740840101386721,7.21508368089511e-07,2.0191408349241637,0.036350751539620564,8.397918804125066e-18,5.037975126783622e-21,6.844776293400879
