xD,Sw,PVI,case
0.2337228714524207,0.6488201871564857,0.2,waterflood
0.2353923205342237,0.6477778979374698,0.2,waterflood
0.2370617696160267,0.6467406246330781,0.2,waterflood
0.23873121869782973,0.6457081587321009,0.2,waterflood
0.24040066777963273,0.6446804229086048,0.2,waterflood
0.24207011686143573,0.6436574663654738,0.2,waterflood
0.24373956594323873,0.6426391710605833,0.2,waterflood
0.24540901502504175,0.6416254343652945,0.2,waterflood
0.24707846410684475,0.6406161157010276,0.2,waterflood
0.24874791318864775,0.6396112971153368,0.2,waterflood
0.25041736227045075,0.6386107614045053,0.2,waterflood
0.25208681135225375,0.6376145412079577,0.2,waterflood
0.25375626043405675,0.6366225685394428,0.2,waterflood
0.2554257095158598,0.6356347381916553,0.2,waterflood
0.2570951585976628,0.6346508980429459,0.2,waterflood
0.2587646076794658,0.6336710860294389,0.2,waterflood
0.2604340567612688,0.6326953461030315,0.2,waterflood
0.2621035058430718,0.6317234000515892,0.2,waterflood
0.2637729549248748,0.6307553215235768,0.2,waterflood
0.2654424040066778,0.6297909628078976,0.2,waterflood
0.2671118530884808,0.6288302447938218,0.2,waterflood
0.2687813021702838,0.6278733560259477,0.2,waterflood
0.27045075125208684,0.62691993900572,0.2,waterflood
0.27212020033388984,0.6259700869092548,0.2,waterflood
0.27378964941569284,0.62502365261658,0.2,waterflood
0.27545909849749584,0.6240806196796718,0.2,waterflood
0.27712854757929883,0.6231410538157678,0.2,waterflood
0.27879799666110183,0.6222047124860746,0.2,waterflood
0.28046744574290483,0.6212716758654757,0.2,waterflood
0.28213689482470783,0.6203417223336875,0.2,waterflood
0.2838063439065109,0.6194150048257291,0.2,waterflood
0.2854757929883139,0.6184913423107601,0.2,waterflood
0.2871452420701169,0.6175708130669171,0.2,waterflood
0.2888146911519199,0.6166531489898499,0.2,waterflood
0.2904841402337229,0.6157384978612495,0.2,waterflood
0.2921535893155259,0.6148266307533113,0.2,waterflood
0.2938230383973289,0.6139177405252791,0.2,waterflood
0.29549248747913187,0.6130115824624376,0.2,waterflood
0.2971619365609349,0.6121081767771414,0.2,waterflood
0.2988313856427379,0.6112074352628472,0.2,waterflood
0.3005008347245409,0.6103093020658913,0.2,waterflood
0.3021702838063439,0.6094138489378634,0.2,waterflood
0.3038397328881469,0.6085208934952165,0.2,waterflood
0.3055091819699499,0.6076305264258098,0.2,waterflood
0.3071786310517529,0.6067425337787665,0.2,waterflood
0.3088480801335559,0.60585696146406,0.2,waterflood
0.31051752921535897,0.6049737754730781,0.2,waterflood
0.31218697829716197,0.6040929043232056,0.2,waterflood
0.31385642737896496,0.6032143907122572,0.2,waterflood
0.31552587646076796,0.6023380440860877,0.2,waterflood
0.31719532554257096,0.6014638697799538,0.2,waterflood
0.31886477462437396,0.6005918757462251,0.2,waterflood
0.32053422370617696,0.5997219897274221,0.2,waterflood
0.32220367278797996,0.5988541963247281,0.2,waterflood
0.32387312186978295,0.5979884242521808,0.2,waterflood
0.325542570951586,0.5971245772452111,0.2,waterflood
0.327212020033389,0.5962626929473588,0.2,waterflood
0.328881469115192,0.5954027178662148,0.2,waterflood
0.330550918196995,0.5945446008481257,0.2,waterflood
0.332220367278798,0.5936883159433199,0.2,waterflood
0.333889816360601,0.5928338006668467,0.2,waterflood
0.335559265442404,0.5919809756102085,0.2,waterflood
0.337228714524207,0.5911298442210228,0.2,waterflood
0.33889816360601005,0.590280426326572,0.2,waterflood
0.34056761268781305,0.5894325996943827,0.2,waterflood
0.34223706176961605,0.5885863149526389,0.2,waterflood
0.34390651085141904,0.5877416058667699,0.2,waterflood
0.34557595993322204,0.5868983552195717,0.2,waterflood
0.34724540901502504,0.586056534191549,0.2,waterflood
0.34891485809682804,0.5852161844170228,0.2,waterflood
0.35058430717863104,0.5843772114605398,0.2,waterflood
0.3522537562604341,0.5835395435430488,0.2,waterflood
0.3539232053422371,0.5827031440784669,0.2,waterflood
0.3555926544240401,0.5818680305670365,0.2,waterflood
0.3572621035058431,0.5810341366483093,0.2,waterflood
0.3589315525876461,0.5802014225281575,0.2,waterflood
0.3606010016694491,0.579369822955396,0.2,waterflood
0.3622704507512521,0.578539353147078,0.2,waterflood
0.3639398998330551,0.5777099204971805,0.2,waterflood
0.36560934891485813,0.5768814877758949,0.2,waterflood
0.36727879799666113,0.5760540443019916,0.2,waterflood
0.36894824707846413,0.5752275756225126,0.2,waterflood
0.37061769616026713,0.5744019908341157,0.2,waterflood
0.3722871452420701,0.5735772497128641,0.2,waterflood
0.3739565943238731,0.5727533145637279,0.2,waterflood
