PVI,time_s,water_cut,oil_cut,Sw_prod,RF,cum_oil_m3,water_rate_m3_s,oil_rate_m3_s,case
1.182405611222445,2364811.22244489,0.9124214762397767,0.08757852376022335,0.6939406501488633,0.7500430212491488,12.00068833998638,9.124214762397767e-06,8.757852376022335e-07,waterflood
1.1864134268537074,2372826.853707415,0.9128029205996113,0.08719707940038868,0.694392371963351,0.7504798585214254,12.007677736342806,9.128029205996115e-06,8.719707940038868e-07,waterflood
1.19042124248497,2380842.48496994,0.913181348374372,0.08681865162562796,0.6948421472140242,0.7509147999577633,12.014636799324213,9.131813483743721e-06,8.681865162562797e-07,waterflood
1.1944290581162325,2388858.116232465,0.9135569941333003,0.08644300586669973,0.695290124450651,0.7513478594954207,12.021565751926731,9.135569941333003e-06,8.644300586669974e-07,waterflood
1.198436873747495,2396873.74749499,0.9139298506492481,0.08607014935075186,0.6957362519338247,0.7517790511078621,12.028464817725794,9.139298506492482e-06,8.607014935075186e-07,waterflood
1.2024446893787577,2404889.378757515,0.9142999369782115,0.08570006302178845,0.6961805321629269,0.7522083886730858,12.035334218769373,9.142999369782116e-06,8.570006302178846e-07,waterflood
1.20645250501002,2412905.01002004,0.9146672413993876,0.0853327586006124,0.6966229306230725,0.7526358861278087,12.04217417804494,9.146672413993877e-06,8.533275860061241e-07,waterflood
1.2104603206412827,2420920.6412825654,0.9150317946722523,0.08496820532774774,0.6970634638593475,0.7530615572546497,12.048984916074396,9.150317946722524e-06,8.496820532774774e-07,waterflood
1.2144681362725451,2428936.27254509,0.9153937317546788,0.08460626824532125,0.6975022751465672,0.7534854151601202,12.055766642561924,9.153937317546789e-06,8.460626824532126e-07,waterflood
1.2184759519038078,2436951.9038076154,0.9157529894020479,0.08424701059795214,0.697939268319304,0.7539074732675722,12.062519572281156,9.15752989402048e-06,8.424701059795215e-07,waterflood
1.2224837675350702,2444967.5350701404,0.9161095820820201,0.08389041791797991,0.6983744410021748,0.7543277449278782,12.069243918846052,9.161095820820202e-06,8.389041791797992e-07,waterflood
1.2264915831663328,2452983.1663326654,0.9164635196849219,0.0835364803150781,0.698807808828081,0.7547462434423625,12.0759398950778,9.16463519684922e-06,8.353648031507811e-07,waterflood
1.2304993987975952,2460998.7975951903,0.9168147918344719,0.0831852081655281,0.6992393872065443,0.7551629821643321,12.082607714629313,9.16814791834472e-06,8.31852081655281e-07,waterflood
